mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.24257276058197022,0.006965227233868785,0.008024239540100097,0.0019421282294964624,0.864803089169032,7.3755747135521315,0.4447342438624,1,3,200,10.717120953891037,779.1310594128671,0.7495565690483859,"{'colsample_bytree': 0.864803089169032, 'gamma': 7.3755747135521315, 'learning_rate': 0.4447342438624, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 10.717120953891037, 'reg_lambda': 779.1310594128671, 'subsample': 0.7495565690483859}",0.8864561515300075,0.8797479831376346,0.8038695661936022,0.8859255838786897,0.8881633283525179,0.890956518894578,0.5807428756720752,0.8257706022364455,0.8758010241955272,0.8746160277883124,0.839204966187939,0.09053138179500904,46
0.7622310161590576,0.006913437331889342,0.013628697395324707,0.0011044825349247462,0.6179924598744779,3.5606832276132394,0.02981245887383136,3,3,451,7.364104112637804,351.48478486106137,0.5577136220482325,"{'colsample_bytree': 0.6179924598744779, 'gamma': 3.5606832276132394, 'learning_rate': 0.02981245887383136, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 451, 'reg_alpha': 7.364104112637804, 'reg_lambda': 351.48478486106137, 'subsample': 0.5577136220482325}",0.930333482685622,0.9255167593745792,0.8553775386277417,0.895459580855655,0.9198012272893502,0.9075161797574746,0.6949595291369259,0.8782763482744278,0.9021808142787612,0.8929275908671037,0.880234905114764,0.06534009726480221,32
0.5611015796661377,0.013074628706342512,0.008272409439086914,0.003060611876382487,0.9537832369630466,3.4929222914887497,0.21108763228745858,4,1,259,6.98865466488536,655.8279464317636,0.8924210551137319,"{'colsample_bytree': 0.9537832369630466, 'gamma': 3.4929222914887497, 'learning_rate': 0.21108763228745858, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 259, 'reg_alpha': 6.98865466488536, 'reg_lambda': 655.8279464317636, 'subsample': 0.8924210551137319}",0.9272636455914248,0.9320585354653642,0.866991004771094,0.8928681083336371,0.9344317307417813,0.913420319583575,0.7244707254289119,0.858888497161574,0.910589424628347,0.9073505149598146,0.8868332506665524,0.05933833311831664,7
0.8879191398620605,0.006370819940113225,0.012406516075134277,0.0023526868744390404,0.8121770240668966,3.95633685837714,0.0616921873168326,4,2,430,4.24345021005274,197.6703637605387,0.42066805426927745,"{'colsample_bytree': 0.8121770240668966, 'gamma': 3.95633685837714, 'learning_rate': 0.0616921873168326, 'max_depth': 4, 'min_child_weight': 2, 'n_estimators': 430, 'reg_alpha': 4.24345021005274, 'reg_lambda': 197.6703637605387, 'subsample': 0.42066805426927745}",0.9289642802028656,0.9316695274411296,0.8705955631530796,0.8936746630200063,0.9324616346862994,0.9146058698093376,0.7211635282780188,0.8859866627163918,0.9092553261605015,0.9111323934260093,0.8899509448893639,0.05949136227130584,1
2.125152826309204,0.025177027216450702,0.013952136039733887,0.0024300096899862204,0.9534142207728771,3.721322493846353,0.32736815906526756,9,4,332,4.04781258158029,231.7246825143534,0.5806804774378977,"{'colsample_bytree': 0.9534142207728771, 'gamma': 3.721322493846353, 'learning_rate': 0.32736815906526756, 'max_depth': 9, 'min_child_weight': 4, 'n_estimators': 332, 'reg_alpha': 4.04781258158029, 'reg_lambda': 231.7246825143534, 'subsample': 0.5806804774378977}",0.905368728531482,0.928680388867855,0.8266534867982054,0.8720406707093508,0.9276170463959247,0.9076614229872978,0.7205864368290197,0.8450809325344171,0.895879964484262,0.9008961569760494,0.8730465235113863,0.05982677591302731,38
1.7885823249816895,0.019816927231513307,0.01391165256500244,0.002365002745087536,0.7424149856794916,7.924360328902703,0.14201204356127553,8,3,414,4.232029320207552,515.0324973946929,0.7327170630056601,"{'colsample_bytree': 0.7424149856794916, 'gamma': 7.924360328902703, 'learning_rate': 0.14201204356127553, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 414, 'reg_alpha': 4.232029320207552, 'reg_lambda': 515.0324973946929, 'subsample': 0.7327170630056601}",0.928437444231962,0.9297690344225125,0.8660528519617923,0.8865168689251705,0.9309251168087034,0.9088988020735403,0.7158470850041276,0.8394484965462218,0.9029476496451229,0.894685522921425,0.8803528872540577,0.061498180006323004,31
1.6796503782272338,0.013921513473497892,0.015380001068115235,0.0025884623091306943,0.681814801189647,10.717820827209607,0.4815991745216345,7,2,486,4.008783098167696,327.8723955019741,0.13319825261907953,"{'colsample_bytree': 0.681814801189647, 'gamma': 10.717820827209607, 'learning_rate': 0.4815991745216345, 'max_depth': 7, 'min_child_weight': 2, 'n_estimators': 486, 'reg_alpha': 4.008783098167696, 'reg_lambda': 327.8723955019741, 'subsample': 0.13319825261907953}",0.9272777301567576,0.92858452677245,0.8603861272308053,0.8791583519946101,0.9312545677558725,0.9042342000786073,0.7064503157732959,0.8245156609175266,0.9003126805220052,0.8946302627580671,0.8756804423959998,0.06467878178673785,36
0.8236716985702515,0.01568609001295623,0.01072678565979004,0.0021183724721411854,0.8047821669899484,6.026790232288615,0.035224588112494785,5,4,324,7.343513447013638,644.5643612438134,0.5778411249854227,"{'colsample_bytree': 0.8047821669899484, 'gamma': 6.026790232288615, 'learning_rate': 0.035224588112494785, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 324, 'reg_alpha': 7.343513447013638, 'reg_lambda': 644.5643612438134, 'subsample': 0.5778411249854227}",0.9288203144292088,0.9327789050027544,0.8684564359667477,0.8954741573496766,0.9291849569129376,0.9157490104712015,0.7192342470134041,0.8767788825776499,0.9100660292544325,0.9054577903792966,0.888200072935731,0.05997878561802813,2
1.049178385734558,0.01501461868718484,0.009818720817565917,0.0010674649841971367,0.7238915822865458,6.52893089071328,0.30042139470090284,7,3,283,3.3763754399239967,682.5730788894876,0.43100481944732794,"{'colsample_bytree': 0.7238915822865458, 'gamma': 6.52893089071328, 'learning_rate': 0.30042139470090284, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 283, 'reg_alpha': 3.3763754399239967, 'reg_lambda': 682.5730788894876, 'subsample': 0.43100481944732794}",0.9284705414481025,0.930199445676722,0.8654104315894764,0.884660816111289,0.933000888366379,0.9083771230676628,0.7153212168577034,0.837763986079132,0.9046858431682216,0.8974838342396023,0.8805374126604292,0.062075342453419405,30
0.26257779598236086,0.00692795596571317,0.008862471580505371,0.0015437861755220308,0.8161529152967897,7.335297107608947,0.27252959519663167,1,1,223,6.0819877674071865,656.6502454327054,0.8725229243323479,"{'colsample_bytree': 0.8161529152967897, 'gamma': 7.335297107608947, 'learning_rate': 0.27252959519663167, 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 223, 'reg_alpha': 6.0819877674071865, 'reg_lambda': 656.6502454327054, 'subsample': 0.8725229243323479}",0.8839643220899963,0.8793366479870577,0.8030919850653928,0.8868863885091681,0.8889096898436796,0.8896894260260162,0.5764489092395755,0.825670406144926,0.8747151207011794,0.8732638181224766,0.8381976713729469,0.09156725251015285,47
