mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.8738931655883789,0.025025310342935925,0.06098320484161377,0.002357337825406473,1.1089082081183133,0.09908057033583863,6,162,26,41,"{'l2_regularization': 1.1089082081183133, 'learning_rate': 0.09908057033583863, 'max_depth': 6, 'max_iter': 162, 'max_leaf_nodes': 26, 'min_samples_leaf': 41}",0.922892925922663,0.9324408776971714,0.8685740720502195,0.8889203493717622,0.935146548319466,0.9124084354966271,0.724851169450974,0.8524828275897984,0.9095608710746954,0.9124277547312794,0.8859705831704657,0.05940429431700227,21
1.5378068208694458,0.09085581085844567,0.09801595211029053,0.006757274557990221,6.955160864261275,0.04507966179305763,8,242,30,38,"{'l2_regularization': 6.955160864261275, 'learning_rate': 0.04507966179305763, 'max_depth': 8, 'max_iter': 242, 'max_leaf_nodes': 30, 'min_samples_leaf': 38}",0.9221018788308745,0.9327091608206587,0.8680983232061219,0.8891290601783342,0.9346582635429171,0.9114161762742449,0.7267391492737028,0.8670822717243822,0.9108271731960318,0.9124310320665785,0.8875192489113847,0.05817453641102242,10
2.2685057640075685,0.0601786700243643,0.14696235656738282,0.0036199231393409955,2.2879816549162246,0.033856383769182735,6,342,41,37,"{'l2_regularization': 2.2879816549162246, 'learning_rate': 0.033856383769182735, 'max_depth': 6, 'max_iter': 342, 'max_leaf_nodes': 41, 'min_samples_leaf': 37}",0.9191413878798534,0.9344378003567887,0.8690642889466094,0.8893900495749438,0.933787999431348,0.910723825862921,0.7301243677763818,0.8685627113601454,0.9095329613534587,0.9124375090938509,0.8877202901636302,0.0569756643005278,7
1.129167079925537,0.08622022075529924,0.08544659614562988,0.02468613012075256,9.29697652342573,0.16546166832159503,4,233,47,37,"{'l2_regularization': 9.29697652342573, 'learning_rate': 0.16546166832159503, 'max_depth': 4, 'max_iter': 233, 'max_leaf_nodes': 47, 'min_samples_leaf': 37}",0.9274606050553296,0.9313684523942838,0.8697184917931156,0.8910768272395686,0.9338355574359674,0.9133759712173648,0.7292069926632524,0.8420475886480463,0.9082077328887583,0.9112148375744621,0.8857513056910149,0.05894916355856617,23
1.5675811052322388,0.059253858091876194,0.10001704692840577,0.002761677311143375,2.184404372168336,0.09497179061666591,6,227,45,37,"{'l2_regularization': 2.184404372168336, 'learning_rate': 0.09497179061666591, 'max_depth': 6, 'max_iter': 227, 'max_leaf_nodes': 45, 'min_samples_leaf': 37}",0.917411913290983,0.9350176238467602,0.8626210259193388,0.8863585245679801,0.931970891969994,0.9110686012218807,0.7308723807533212,0.8561733485496696,0.9090605937625439,0.9088832066397928,0.8849438110522264,0.05716325966790202,25
2.0556265830993654,0.13790445190603634,0.15388810634613037,0.003925811265951382,3.5629783807697493,0.18322911947823572,4,476,46,22,"{'l2_regularization': 3.5629783807697493, 'learning_rate': 0.18322911947823572, 'max_depth': 4, 'max_iter': 476, 'max_leaf_nodes': 46, 'min_samples_leaf': 22}",0.9258261961485729,0.9327484830725017,0.8594355347949245,0.8848021214076999,0.9326683278926808,0.9119463775789386,0.7261052501779469,0.8208012779699332,0.9055942482232239,0.906197469820406,0.8806125287086827,0.06135847772574583,44
1.7848701477050781,0.0820771003832496,0.10179316997528076,0.0037268609516214976,8.607305832563434,0.021251383495614326,6,236,49,46,"{'l2_regularization': 8.607305832563434, 'learning_rate': 0.021251383495614326, 'max_depth': 6, 'max_iter': 236, 'max_leaf_nodes': 49, 'min_samples_leaf': 46}",0.9199569884182769,0.9322778591122208,0.867244071007439,0.8899786680308485,0.9327391235424642,0.911156785142946,0.7256348870501086,0.8799124017287028,0.9114788636199694,0.9124481899922431,0.888282783764522,0.05790538663940393,3
2.7324159145355225,0.05071185994522871,0.18835065364837647,0.00636308715805533,6.924360328902703,0.06849422008373386,6,473,43,21,"{'l2_regularization': 6.924360328902703, 'learning_rate': 0.06849422008373386, 'max_depth': 6, 'max_iter': 473, 'max_leaf_nodes': 43, 'min_samples_leaf': 21}",0.9154601625062008,0.9342781946288772,0.8576647905620116,0.8837232146709195,0.9320260569300101,0.9116089771161168,0.7281626396460718,0.8437256769118844,0.9079943962021004,0.9089444991293563,0.8823588608303549,0.058615992696893014,40
0.8151978492736817,0.0075028474286060985,0.06415495872497559,0.002156382321553153,2.5178229582536416,0.10950473106062938,4,200,36,26,"{'l2_regularization': 2.5178229582536416, 'learning_rate': 0.10950473106062938, 'max_depth': 4, 'max_iter': 200, 'max_leaf_nodes': 36, 'min_samples_leaf': 26}",0.9284489155170248,0.9316982257507205,0.8719301003972582,0.8912731949859829,0.9340505828014783,0.9127364820812208,0.724937726711064,0.8526534381458832,0.9073672605931571,0.9138562363929089,0.8868952163376699,0.059512410117537204,13
0.9113301038742065,0.05421423490104655,0.05882105827331543,0.002147307677972514,2.66781014275285,0.1957906920498775,7,153,42,46,"{'l2_regularization': 2.66781014275285, 'learning_rate': 0.1957906920498775, 'max_depth': 7, 'max_iter': 153, 'max_leaf_nodes': 42, 'min_samples_leaf': 46}",0.9137023365637157,0.9334394298322969,0.8565257652712601,0.87931209069783,0.9308044256832143,0.91120933734984,0.7288119486297031,0.8515323672444278,0.9079524928175675,0.9083597765860157,0.8821649970675871,0.05771067936208362,42
